
|W278CI      |103.5 MHz |FX |278 |DA  |-                   |D  |-  |CP MOD |OXFORD                   |FL |US |BMPFT  -20160729AFN |0.25   kW |0.25   kW |0.0     |0.0     |138766     |N |28 |55 |4.00  |W |82  |1  |57.00 |MARC RADIO GAINESVILLE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |91.    m|91.0   m|125222    |0.      |1206248 |67.    m|1734927   |
|W278BP      |103.5 MHz |FX |278 |ND  |-                   |D  |-  |CP MOD |PALM COAST               |FL |US |BMPFT  -20160921ABO |0.054  kW |0.054  kW |0.0     |0.0     |157073     |N |29 |32 |55.00 |W |81  |12 |31.00 |CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |72.    m|72.0   m|125777    |-       |1020884 |64.    m|1736298   |
|WRUF-FM     |103.7 MHz |FM |279 |ND  |-                   |C1 |-  |LIC    |GAINESVILLE              |FL |US |BLH    -19850820KL  |100.   kW |100.   kW |234.0   |234.0   |66575      |N |29 |42 |34.00 |W |82  |23 |40.00 |THE UNIVERSITY OF FLORIDA                                                   |   0.00 km |   0.00 mi |  0.00 deg |275.   m|275.0  m|-         |-       |1029807 |220.   m|81156     |
|WQOL        |103.7 MHz |FM |279 |ND  |-                   |C2 |-  |LIC    |VERO BEACH               |FL |US |BMLH   -20100810ABB |50.    kW |50.    kW |145.0   |145.0   |67604      |N |27 |44 |7.00  |W |80  |27 |27.00 |CAPSTAR TX, LLC                                                             |   0.00 km |   0.00 mi |  0.00 deg |147.   m|147.0  m|-         |-       |1030532 |141.   m|1395243   |
|WRUF-FM     |103.7 MHz |FS |279 |ND  |-                   |C1 |-  |CP     |GAINESVILLE              |FL |US |BXPED  -20161024ACE |0.523  kW |0.523  kW |109.4   |109.4   |66575      |N |29 |38 |36.30 |W |82  |25 |9.60  |THE UNIVERSITY OF FLORIDA                                                   |   0.00 km |   0.00 mi |  0.00 deg |141.1  m|141.1  m|-         |-       |1030791 |117.3  m|1742726   |
|WQOL        |103.7 MHz |FA |279 |ND  |-                   |C2 |-  |USE    |VERO BEACH               |FL |US |-      --           |-      kW |-      kW |-       |-       |67604      |N |27 |39 |19.00 |W |80  |23 |49.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|288846    |
|WRUF-FM     |103.7 MHz |FA |279 |ND  |-                   |C1 |-  |USE    |GAINESVILLE              |FL |US |-      --           |-      kW |-      kW |-       |-       |66575      |N |29 |42 |34.00 |W |82  |23 |40.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295166    |
|W279AG      |103.7 MHz |FX |279 |DA  |-                   |D  |-  |LIC    |ATLANTIC BEACH           |FL |US |BLFT   -20110622AAG |0.25   kW |0.25   kW |278.0   |0.0     |76224      |N |30 |16 |51.00 |W |81  |34 |12.00 |NEW COVENANT MINISTRIES, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |284.   m|284.0  m|103348    |0.      |1235223 |282.   m|1432304   |
|W279CT      |103.7 MHz |FX |279 |DA  |-                   |D  |-  |LIC    |CLERMONT                 |FL |US |BLFT   -20140129ALS |0.18   kW |0.18   kW |114.7   |0.0     |142410     |N |28 |38 |56.00 |W |81  |44 |8.70  |CENTRAL FLORIDA EDUCATIONAL FOUNDATION, INC.                                |   0.00 km |   0.00 mi |  0.00 deg |143.   m|143.0  m|16139     |160.    |1063313 |55.    m|1622913   |
|W279CO      |103.7 MHz |FX |279 |DA  |-                   |D  |-  |LIC    |EATONVILLE               |FL |US |BLFT   -20141009ADC |0.25   kW |0.25   kW |0.0     |0.0     |146555     |N |28 |34 |50.00 |W |81  |25 |15.00 |BLACK MEDIA WORKS, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |89.    m|89.0   m|118920    |0.      |-       |59.    m|1654414   |
|W279CU      |103.7 MHz |FX |279 |ND  |-                   |D  |-  |CP MOD |TALLAHASSEE              |FL |US |BMPFT  -20141202ABQ |0.01   kW |0.01   kW |0.0     |0.0     |143890     |N |30 |27 |46.00 |W |84  |18 |4.00  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |163.   m|163.0  m|120309    |-       |1028584 |96.    m|1662178   |
|W279CO      |103.7 MHz |FX |279 |DA  |-                   |D  |-  |CP     |EATONVILLE               |FL |US |BPFT   -20151103BCE |0.25   kW |0.25   kW |0.0     |0.0     |146555     |N |28 |36 |20.00 |W |81  |25 |5.00  |BLACK MEDIA WORKS, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |148.   m|148.0  m|122475    |0.      |1244200 |119.   m|1696627   |
|W279CY      |103.7 MHz |FX |279 |ND  |-                   |D  |-  |LIC    |PENSACOLA                |FL |US |BLFT   -20160415ABD |0.25   kW |0.025  kW |0.0     |0.0     |141694     |N |30 |27 |9.00  |W |87  |14 |26.00 |MIRACLE RADIO, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |112.   m|112.0  m|123730    |-       |1254945 |88.    m|1726611   |
|WXKB        |103.9 MHz |FM |280 |ND  |-                   |C  |-  |LIC    |CAPE CORAL               |FL |US |BLH    -20000928ABN |100.   kW |100.   kW |341.0   |341.0   |73933      |N |26 |25 |22.00 |W |81  |37 |49.00 |BEASLEY MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |343.   m|343.0  m|-         |-       |1027588 |335.   m|523874    |
|WWEO-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |LIC    |DE FUNIAK SPRINGS        |FL |US |BLL    -20040408AAC |0.026  kW |0.026  kW |56.8    |56.8    |134645     |N |30 |44 |18.00 |W |86  |6  |22.00 |EMANUEL COMMUNICATIONS                                                      |   0.00 km |   0.00 mi |  0.00 deg |122.   m|122.0  m|-         |-       |1234677 |60.    m|988383    |
|WZAF-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |CP     |MIAMI                    |FL |US |BNPL   -20131112BCT |0.052  kW |0.     kW |32.0    |0.0     |196112     |N |25 |39 |12.60 |W |80  |24 |40.80 |THE ZOO ART RADIO INC                                                       |   0.00 km |   0.00 mi |  0.00 deg |32.    m|0.0    m|-         |-       |1276072 |29.3   m|1674236   |
|WSFY-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |CP MOD |FERNANDINA BEACH         |FL |US |BMPL   -20150424AAZ |0.1    kW |0.     kW |13.7    |0.0     |194071     |N |30 |37 |0.70  |W |81  |30 |42.00 |FIRST COAST CATHOLIC RADIO, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |16.7   m|0.0    m|-         |-       |-       |13.7   m|1675757   |
|WZPP-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |LIC    |HOLLYWOOD                |FL |US |BLL    -20150511AAD |0.048  kW |0.048  kW |43.7    |0.0     |194839     |N |25 |58 |3.00  |W |80  |12 |34.00 |BROWARD JEWISH ALLIANCE, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |44.    m|0.0    m|-         |-       |1028046 |42.    m|1677606   |
|WDPT-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |LIC    |PANAMA CITY              |FL |US |BLL    -20150708ACD |0.096  kW |0.096  kW |30.4    |0.0     |192710     |N |30 |10 |32.50 |W |85  |36 |49.60 |ST. DOMINIC'S MEDIA PRODUCTION CENTER, INC.                                 |   0.00 km |   0.00 mi |  0.00 deg |36.    m|0.0    m|-         |-       |-       |26.    m|1682514   |
|WJUP-LP     |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |LIC    |JUPITER                  |FL |US |BLL    -20150722ACD |0.02   kW |0.02   kW |67.0    |0.0     |133909     |N |26 |56 |33.00 |W |80  |4  |18.00 |JUPITER COMMUNITY RADIO, INC.                                               |   0.00 km |   0.00 mi |  0.00 deg |68.    m|0.0    m|-         |-       |-       |63.    m|1683642   |
|NEW         |103.9 MHz |FL |280 |ND  |-                   |L1 |-  |APP    |MIAMI                    |FL |US |BNPL   -20131112BEE |0.0122 kW |0.     kW |84.0    |0.0     |194287     |N |25 |45 |14.00 |W |80  |11 |49.00 |SOUTH MIAMI HISPANIC COMMUNITY RADIO                                        |   0.00 km |   0.00 mi |  0.00 deg |84.    m|0.0    m|-         |-       |1026392 |79.    m|1715367   |
|WXKB        |103.9 MHz |FA |280 |ND  |-                   |C  |-  |USE    |CAPE CORAL               |FL |US |-      --           |-      kW |-      kW |-       |-       |73933      |N |26 |30 |18.00 |W |81  |51 |14.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|299369    |
|W280DW      |103.9 MHz |FX |280 |DA  |-                   |D  |-  |LIC    |TAMPA                    |FL |US |BLFT   -20130227ADO |0.25   kW |0.25   kW |112.3   |0.0     |139236     |N |28 |4  |1.00  |W |82  |24 |59.00 |UNIVERSITY OF SOUTH FLORIDA BOARD OF TRUSTEES                               |   0.00 km |   0.00 mi |  0.00 deg |123.   m|123.0  m|42901     |0.      |1054966 |107.   m|1543162   |
|W280DK      |103.9 MHz |FX |280 |DA  |-                   |D  |-  |LIC    |SPRING HILL              |FL |US |BLFT   -20150304ACQ |0.25   kW |0.25   kW |0.0     |0.0     |142380     |N |28 |32 |9.00  |W |82  |30 |9.00  |HERNANDO BROADCASTING COMPANY, INC.                                         |   0.00 km |   0.00 mi |  0.00 deg |102.   m|102.0  m|120571    |0.      |1047965 |74.    m|1672737   |
|W280EV      |103.9 MHz |FX |280 |DA  |-                   |D  |-  |CP MOD |SARASOTA                 |FL |US |BMPFT  -20160129AET |0.     kW |0.25   kW |0.0     |0.0     |140125     |N |27 |20 |8.20  |W |82  |28 |19.50 |CITICASTERS LICENSES, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|100.   m|61047     |250.    |1206413 |91.    m|1718866   |
|W280EY      |103.9 MHz |FX |280 |ND  |-                   |D  |-  |LIC    |ST. AUGUSTINE            |FL |US |BLFT   -20160413AEE |0.24   kW |0.24   kW |0.0     |0.0     |151917     |N |29 |55 |5.00  |W |81  |23 |26.00 |WSOS RADIO LLC                                                              |   0.00 km |   0.00 mi |  0.00 deg |125.   m|125.0  m|123795    |-       |1028567 |114.   m|1724886   |
|W238BW      |103.9 MHz |FX |280 |ND  |-                   |D  |-  |CP     |LARGO                    |FL |US |BPFT   -20160728AHR |0.155  kW |0.155  kW |0.0     |0.0     |158581     |N |27 |50 |39.10 |W |82  |46 |20.90 |CIRCUITWERKES, INC.                                                         |   0.00 km |   0.00 mi |  0.00 deg |57.    m|57.0   m|125485    |-       |1060090 |55.    m|1736574   |
|W259CC      |103.9 MHz |FX |280 |DA  |-                   |D  |-  |CP     |BARTOW                   |FL |US |BPFT   -20161031ACF |0.25   kW |0.25   kW |0.0     |0.0     |156224     |N |27 |56 |35.00 |W |81  |54 |45.00 |BLACK MEDIA WORKS, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |165.   m|165.0  m|126184    |75.     |1298493 |104.   m|1743321   |
|W280DU      |103.9 MHz |FX |280 |DA  |-                   |D  |-  |LIC    |BOCA RATON               |FL |US |BLFT   -20161107ABY |0.25   kW |0.25   kW |0.0     |0.0     |142696     |N |26 |22 |11.70 |W |80  |10 |22.80 |BEASLEY MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |154.   m|154.0  m|124519    |0.      |1059076 |150.   m|1744016   |
|WTKS-FM     |104.1 MHz |FM |281 |ND  |-                   |C  |-  |LIC    |COCOA BEACH              |FL |US |BMLH   -20031010ADD |100.   kW |100.   kW |487.0   |487.0   |53457      |N |28 |34 |51.00 |W |81  |4  |32.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |500.   m|500.0  m|-         |-       |1040401 |477.   m|692781    |
|WWUS        |104.1 MHz |FM |281 |DA  |-                   |C1 |-  |LIC    |BIG PINE KEY             |FL |US |BLH    -20081208AAZ |100.   kW |90.25  kW |138.0   |138.0   |14346      |N |24 |39 |39.80 |W |81  |25 |10.40 |FLORIDA KEYS MEDIA, LLC                                                     |   0.00 km |   0.00 mi |  0.00 deg |138.   m|138.0  m|89133     |0.      |1261685 |137.   m|1278271   |
|WGLF        |104.1 MHz |FM |281 |ND  |-                   |C0 |-  |LIC    |TALLAHASSEE              |FL |US |BMLH   -20111005AJA |100.   kW |100.   kW |430.2   |430.2   |64559      |N |30 |27 |4.00  |W |84  |0  |42.00 |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |459.   m|459.0  m|-         |-       |1061964 |399.9  m|1448675   |
|WZIG-LP     |104.1 MHz |FL |281 |ND  |-                   |L1 |-  |LIC    |PALM HARBOR              |FL |US |BLL    -20140702AAZ |0.1    kW |0.1    kW |28.2    |0.0     |196030     |N |28 |6  |28.50 |W |82  |43 |53.40 |PALM HARBOR RADIO INC                                                       |   0.00 km |   0.00 mi |  0.00 deg |34.    m|0.0    m|-         |-       |-       |32.    m|1642803   |
|WGVC-LP     |104.1 MHz |FL |281 |ND  |-                   |L1 |-  |LIC    |GAINESVILLE              |FL |US |BLL    -20160219ABX |0.08   kW |0.08   kW |34.0    |0.0     |192225     |N |29 |41 |16.00 |W |82  |21 |9.00  |GAINESVILLE SEVENTH-DAY ADVENTIST CHURCH                                    |   0.00 km |   0.00 mi |  0.00 deg |67.    m|0.0    m|-         |-       |-       |12.    m|1722301   |
|NEW         |104.1 MHz |FL |281 |ND  |-                   |L1 |-  |APP    |JACKSONVILLE             |FL |US |BNPL   -20131112BHO |0.0201 kW |0.     kW |65.7    |0.0     |194536     |N |30 |26 |14.00 |W |81  |44 |15.00 |NORTH JACKSONVILLE COMMUNITY RADIO                                          |   0.00 km |   0.00 mi |  0.00 deg |72.    m|0.0    m|-         |-       |1216774 |64.    m|1745292   |
|WTKS-FM     |104.1 MHz |FS |281 |ND  |-                   |C  |-  |LIC    |COCOA BEACH              |FL |US |BXLH   -20070920ACJ |9.     kW |9.     kW |391.0   |391.0   |53457      |N |28 |34 |51.00 |W |81  |4  |32.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |401.   m|401.0  m|-         |-       |1040401 |381.   m|1206022   |
|WTKS-FM     |104.1 MHz |FS |281 |ND  |-                   |C  |-  |LIC    |COCOA BEACH              |FL |US |BXLH   -20081223AAO |9.     kW |9.     kW |452.0   |452.0   |53457      |N |28 |34 |50.90 |W |81  |4  |31.90 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |462.   m|462.0  m|-         |-       |1040401 |442.   m|1285775   |
|WTKS-FM     |104.1 MHz |FS |281 |ND  |-                   |C  |-  |LIC    |COCOA BEACH              |FL |US |BXLH   -20140328AIE |10.5   kW |10.5   kW |118.0   |118.0   |53457      |N |28 |32 |22.00 |W |81  |26 |46.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |146.   m|146.0  m|-         |-       |1038811 |117.   m|1630730   |
|WGLF        |104.1 MHz |FS |281 |ND  |-                   |C0 |-  |LIC    |TALLAHASSEE              |FL |US |BXLH   -20150505AAN |4.     kW |4.     kW |151.0   |151.0   |64559      |N |30 |27 |4.00  |W |84  |0  |42.00 |CUMULUS LICENSING LLC                                                       |   0.00 km |   0.00 mi |  0.00 deg |179.5  m|179.5  m|-         |-       |1061964 |120.4  m|1677280   |
|WTKS-FM     |104.1 MHz |FA |281 |ND  |-                   |C  |-  |USE    |COCOA BEACH              |FL |US |-      --           |-      kW |-      kW |-       |-       |53457      |N |28 |34 |51.00 |W |81  |4  |32.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295345    |
|WGLF        |104.1 MHz |FA |281 |ND  |-                   |C0 |-  |USE    |TALLAHASSEE              |FL |US |-      --           |-      kW |-      kW |-       |-       |64559      |N |30 |25 |38.00 |W |84  |14 |43.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295346    |
|-           |104.1 MHz |FA |281 |ND  |-                   |C1 |-  |USE    |BIG PINE KEY             |FL |US |-      --           |-      kW |-      kW |-       |-       |96186      |N |24 |39 |38.00 |W |81  |25 |10.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|298717    |
|W278BD      |104.1 MHz |FX |281 |DA  |-                   |D  |-  |CP     |MACCLENNY                |FL |US |BPFT   -20161020ACD |0.     kW |0.25   kW |0.0     |0.0     |151393     |N |30 |18 |54.00 |W |81  |50 |31.00 |SPECTRUM DEVELOPMENT GROUP, LLC.                                            |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|67.    m|126057    |0.      |1050965 |41.    m|1742564   |
|WBYW        |104.3 MHz |FM |282 |ND  |-                   |A  |-  |LIC    |LYNN HAVEN               |FL |US |BLH    -20110818AAZ |6.     kW |6.     kW |75.9    |75.9    |166008     |N |30 |10 |47.00 |W |85  |38 |11.00 |HORIZON BROADCASTING COMPANY, LLC                                           |   0.00 km |   0.00 mi |  0.00 deg |79.    m|79.0   m|-         |-       |1030784 |69.9   m|1440079   |
|WSFS        |104.3 MHz |FM |282 |ND  |-                   |C1 |-  |LIC    |MIRAMAR                  |FL |US |BLH    -20130819AFA |100.   kW |100.   kW |283.0   |283.0   |29567      |N |25 |59 |9.00  |W |80  |11 |37.00 |ENTERCOM MIAMI LICENSE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |284.   m|284.0  m|-         |-       |1224225 |281.   m|1558587   |
|WKZM        |104.3 MHz |FM |282 |ND  |-                   |C3 |-  |LIC    |SARASOTA                 |FL |US |BLED   -20130607AAV |25.    kW |25.    kW |81.0    |81.0    |11037      |N |27 |16 |30.00 |W |82  |28 |54.00 |THE MOODY BIBLE INSTITUTE OF CHICAGO                                        |   0.00 km |   0.00 mi |  0.00 deg |84.    m|84.0   m|-         |-       |1211445 |74.    m|1558707   |
|WYKE        |104.3 MHz |FM |282 |DA  |-                   |C3 |-  |LIC    |INGLIS                   |FL |US |BLH    -20141029AAS |19.    kW |19.    kW |112.0   |112.0   |71585      |N |29 |1  |18.00 |W |82  |41 |20.00 |CITRUS COUNTY ASSOCIATION FOR RETARDED CITIZENS, INC                        |   0.00 km |   0.00 mi |  0.00 deg |116.3  m|116.3  m|106906    |0.      |1045639 |113.3  m|1656141   |
|WSFS        |104.3 MHz |FS |282 |ND  |-                   |C1 |-  |LIC    |MIRAMAR                  |FL |US |BXLH   -20131230ARH |36.    kW |36.    kW |184.4   |184.4   |29567      |N |25 |59 |9.00  |W |80  |11 |37.00 |ENTERCOM MIAMI LICENSE, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |186.3  m|186.3  m|-         |-       |1224225 |182.9  m|1608822   |
|-           |104.3 MHz |FA |282 |ND  |-                   |A  |-  |USE    |LYNN HAVEN               |FL |US |RM     -9881        |-      kW |-      kW |-       |-       |0          |N |30 |11 |20.00 |W |85  |42 |20.00 |BEACON HOUSE COMMUNICATIONS                                                 |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|496531    |
|WSFS        |104.3 MHz |FA |282 |ND  |-                   |C1 |-  |USE    |MIRAMAR                  |FL |US |-      --           |-      kW |-      kW |-       |-       |29567      |N |26 |5  |11.00 |W |80  |24 |54.00 |LINCOLN FINANCIAL MEDIA COMPANY OF FLORIDA                                  |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|1547349   |
|W282BG      |104.3 MHz |FX |282 |ND  |-                   |D  |-  |LIC    |GRANT                    |FL |US |BLFT   -20061117AAT |0.04   kW |0.04   kW |51.2    |0.0     |138521     |N |27 |53 |4.00  |W |80  |32 |18.00 |PALM BEACH RADIO GROUP, LLC                                                 |   0.00 km |   0.00 mi |  0.00 deg |57.    m|57.0   m|76057     |-       |1013622 |49.    m|1160439   |
|W282CC      |104.3 MHz |FX |282 |ND  |-                   |D  |-  |CP MOD |TITUSVILLE               |FL |US |BMPFT  -20160129AVW |0.25   kW |0.25   kW |0.0     |0.0     |151732     |N |28 |16 |54.00 |W |82  |12 |30.00 |RADIO WORLD, INC.                                                           |   0.00 km |   0.00 mi |  0.00 deg |88.    m|88.0   m|123467    |-       |-       |56.    m|1719806   |
|W282BY      |104.3 MHz |FX |282 |ND  |-                   |D  |-  |LIC    |FORT MYERS               |FL |US |BLFT   -20160624ABN |0.25   kW |0.25   kW |0.0     |0.0     |139201     |N |26 |39 |11.70 |W |81  |55 |20.70 |BEASLEY MEDIA GROUP, LLC                                                    |   0.00 km |   0.00 mi |  0.00 deg |95.    m|95.0   m|120900    |-       |1012159 |92.    m|1731988   |
|W227BT      |104.3 MHz |FX |282 |DA  |-                   |D  |-  |CP     |TAMPA                    |FL |US |BPFT   -20160729ANF |0.25   kW |0.25   kW |0.0     |0.0     |145074     |N |27 |55 |54.00 |W |82  |24 |5.00  |REACH COMMUNICATIONS INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |135.   m|135.0  m|125319    |0.      |1267122 |132.   m|1734920   |
|WZFR        |104.5 MHz |FM |283 |ND  |-                   |C3 |-  |LIC    |EASTPOINT                |FL |US |BMLED  -20100820ABK |11.5   kW |11.5   kW |147.0   |147.0   |183319     |N |29 |43 |57.00 |W |84  |53 |24.00 |FAITH RADIO NETWORK, INC.                                                   |   0.00 km |   0.00 mi |  0.00 deg |147.   m|147.0  m|-         |-       |1028587 |142.8  m|1395905   |
|WOKV-FM     |104.5 MHz |FM |283 |ND  |-                   |C  |-  |LIC    |ATLANTIC BEACH           |FL |US |BMLH   -20130124ABI |100.   kW |100.   kW |309.0   |309.0   |72081      |N |30 |16 |34.00 |W |81  |33 |53.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |315.   m|315.0  m|-         |-       |1020783 |306.   m|1538041   |
|WFLM        |104.5 MHz |FM |283 |ND  |-                   |C2 |-  |LIC    |WHITE CITY               |FL |US |BLH    -20160210AAC |50.    kW |50.    kW |113.2   |113.2   |42065      |N |27 |25 |16.00 |W |80  |21 |25.00 |MIDWAY BROADCASTING COMPANY                                                 |   0.00 km |   0.00 mi |  0.00 deg |117.7  m|117.7  m|-         |-       |1035334 |112.8  m|1721509   |
|WOKV-FM     |104.5 MHz |FS |283 |ND  |-                   |C  |-  |LIC    |ATLANTIC BEACH           |FL |US |BXLH   -20080926AER |50.    kW |50.    kW |171.0   |171.0   |72081      |N |30 |16 |34.00 |W |81  |33 |51.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |177.   m|177.0  m|-         |-       |1240988 |168.   m|1267286   |
|WOKV-FM     |104.5 MHz |FS |283 |ND  |-                   |C  |-  |LIC    |ATLANTIC BEACH           |FL |US |BXLH   -20120824ABG |23.    kW |23.    kW |171.0   |171.0   |72081      |N |30 |16 |34.00 |W |81  |33 |51.00 |COX RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |177.   m|177.0  m|-         |-       |1240988 |168.   m|1511330   |
|WOKV-FM     |104.5 MHz |FA |283 |ND  |-                   |C  |-  |USE    |ATLANTIC BEACH           |FL |US |-      --           |-      kW |-      kW |-       |-       |72081      |N |30 |16 |34.00 |W |81  |33 |53.00 |-                                                                           |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|295449    |
|-           |104.5 MHz |FA |283 |ND  |-                   |A  |-  |USE    |EASTPOINT                |FL |US |RM     -10696       |-      kW |-      kW |-       |-       |0          |N |29 |44 |11.00 |W |84  |52 |42.00 |RICHARD L. PLESSINGER, SR.                                                  |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|666659    |
|WFLM        |104.5 MHz |FA |283 |ND  |-                   |C2 |-  |USE    |WHITE CITY               |FL |US |-      --           |-      kW |-      kW |-       |-       |42065      |N |27 |25 |16.00 |W |80  |21 |25.00 |MIDWAY BROADCASTING COMPANY                                                 |   0.00 km |   0.00 mi |  0.00 deg |-      m|-      m|-         |-       |-       |0.     m|1574690   |
|W283AN      |104.5 MHz |FX |283 |ND  |-                   |D  |-  |LIC    |ALTAMONTE SPRINGS        |FL |US |BLFT   -20120904AAI |0.221  kW |0.221  kW |153.0   |0.0     |149386     |N |28 |36 |22.00 |W |81  |27 |25.00 |CLEAR CHANNEL BROADCASTING LICENSES, INC.                                   |   0.00 km |   0.00 mi |  0.00 deg |182.   m|182.0  m|107175    |-       |1203414 |149.   m|1514089   |
|W283AW      |104.5 MHz |FX |283 |DA  |-                   |D  |-  |LIC    |TALLAHASSEE              |FL |US |BLFT   -20140521AGR |0.     kW |0.25   kW |113.4   |0.0     |140901     |N |30 |29 |5.00  |W |84  |19 |54.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|146.   m|104683    |120.    |1030378 |90.    m|1638602   |
|W283CF      |104.5 MHz |FX |283 |ND  |-                   |D  |-  |LIC    |ORMOND BEACH             |FL |US |BLFT   -20160727ADG |0.001  kW |0.001  kW |0.0     |0.0     |156734     |N |29 |18 |6.00  |W |81  |2  |38.00 |SOUTHERN STONE COMMUNICATIONS, LLC                                          |   0.00 km |   0.00 mi |  0.00 deg |32.    m|32.0   m|124797    |-       |-       |30.    m|1734675   |
|W248AH      |104.5 MHz |FX |283 |ND  |-                   |D  |-  |CP     |COCOA BEACH              |FL |US |BPFT   -20161020ABC |0.25   kW |0.25   kW |0.0     |0.0     |157241     |N |28 |20 |40.50 |W |80  |46 |9.10  |DEBRA SEARS GRAHAM                                                          |   0.00 km |   0.00 mi |  0.00 deg |58.    m|58.0   m|126052    |-       |-       |52.    m|1742282   |
|WSGL        |104.7 MHz |FM |284 |ND  |-                   |C2 |-  |LIC    |NAPLES                   |FL |US |BLH    -20000105AAP |20.    kW |20.    kW |132.0   |132.0   |63357      |N |26 |7  |35.00 |W |81  |43 |17.00 |RENDA BROADCASTING CORPORATION OF NEVADA                                    |   0.00 km |   0.00 mi |  0.00 deg |132.   m|132.0  m|-         |-       |1212087 |130.   m|430410    |
|WAAZ-FM     |104.7 MHz |FM |284 |ND  |-                   |C1 |-  |LIC    |CRESTVIEW                |FL |US |BLH    -20020903AAP |100.   kW |100.   kW |148.0   |148.0   |14495      |N |30 |46 |1.00  |W |86  |35 |7.00  |CRESTVIEW BROADCASTING COMPANY, INC.                                        |   0.00 km |   0.00 mi |  0.00 deg |189.   m|189.0  m|-         |-       |1030646 |126.   m|584766    |
|WRBQ-FM     |104.7 MHz |FM |284 |ND  |-                   |C1 |-  |LIC    |TAMPA                    |FL |US |BLH    -20100122AAR |100.   kW |100.   kW |174.0   |174.0   |11943      |N |27 |55 |53.80 |W |82  |24 |4.60  |WXTU LICENSE LIMITED PARTNERSHIP                                            |   0.00 km |   0.00 mi |  0.00 deg |181.   m|181.0  m|-         |-       |1267122 |178.   m|1354153   |
|WITG-LP     |104.7 MHz |FL |284 |ND  |-                   |L1 |-  |LIC    |OCALA                    |FL |US |BMLL   -20101025ABK |0.074  kW |0.074  kW |34.9    |0.0     |131370     |N |29 |11 |16.00 |W |82  |8  |14.00 |WITG, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |60.    m|0.0    m|-         |-       |-       |31.    m|1404395   |
